Potencia,Maximo,DesvioPadrao,Curtose,Assimetria,CN0_NMEA,Classe
707146.75,3235.4353,389.76932,0.2415665704452627,0.6309563494925107,42.42857142857143,1
707945.5,3244.1611,389.88614,0.2334263251586619,0.6287541024162998,42.42857142857143,1
709032.0,3352.3438,389.72556,0.2432829560430804,0.6284024008937713,42.52638352638353,1
707523.3,4204.669,390.00317,0.2545359425437894,0.6324066973827002,42.71342771342772,1
707679.7,4114.829,389.43222,0.242201512997378,0.6280808081189243,42.61861861861862,1
708135.0,3306.3289,389.7061,0.2365480369590069,0.6294021071877658,42.57142857142857,1
708048.9,3524.8462,389.64807,0.2397662342843856,0.6301999887057009,42.57142857142857,1
707832.1,4129.4277,389.8339,0.2728420029359188,0.6348281014928298,42.57142857142857,1
707633.0,3431.074,389.46912,0.2454633235724705,0.6292316999594959,42.57142857142857,1
706650.06,3072.4065,389.27344,0.2308357706099322,0.6270045493642697,42.57142857142857,1
707051.6,3406.818,389.33673,0.2439278996827125,0.6323854510971321,42.47833547833548,1
707375.44,3059.2864,389.6032,0.2479982535475517,0.6316926584936123,42.473616473616474,1
708058.9,3266.4324,390.1152,0.2530265333557704,0.6353077524884408,42.56842556842557,1
708624.4,3184.706,390.14117,0.2337639708386651,0.6284607169546356,42.57142857142857,1
706243.3,3166.8647,388.90802,0.2468769600931262,0.6296672366009011,42.57142857142857,1
708060.3,3412.3079,390.07907,0.2514253516650879,0.6315583927100155,42.57142857142857,1
710801.8,3400.7285,390.71375,0.2441970202052319,0.6320402165483235,42.57142857142857,1
718219.6,3246.833,393.31754,0.2781317032588317,0.6401373516568323,42.61389961389961,1
715415.56,3222.9653,392.4485,0.2706084981107679,0.6382230255550707,42.70870870870872,1
715074.94,3154.6633,392.01172,0.2595416509717672,0.6344414937588786,42.53582153582154,1
712379.06,3070.6301,391.28986,0.2494638738691978,0.6320834291890672,42.42857142857143,1
710673.25,3286.8186,390.9382,0.257119049325663,0.6341149214914494,42.42857142857143,1
716367.75,3181.004,392.6297,0.2579965319678559,0.6343684478741506,42.42857142857143,1
712676.0,6572.6494,391.02386,0.3657783281214879,0.6399309833267756,42.46846846846847,1
714808.1,3308.4045,391.9621,0.2828650445021297,0.6418691999186689,42.56327756327756,1
717901.94,3248.4514,392.51364,0.254445010206207,0.6335799353454813,42.484770484770486,1
718454.5,3277.4724,393.44885,0.2748430120764125,0.6410450023377678,42.42857142857143,1
716637.7,3694.77,392.8781,0.2688103114633389,0.6387274191459467,42.42857142857143,1
714627.9,3597.974,391.4128,0.2603432609310352,0.6328060425104378,42.51394251394252,1
714290.8,3158.1938,391.81757,0.2706788120890193,0.6367339373781257,42.534105534105535,1
717131.56,3520.2002,392.68304,0.2511720761676814,0.635812243066506,42.43929643929644,1
717814.44,4211.5864,392.8724,0.2630988995887797,0.6362455318381344,42.42857142857143,1
718355.25,3182.88,392.9553,0.2535134016072318,0.6349156417986289,42.42857142857143,1
717066.5,3247.6104,392.7673,0.2500403276166256,0.6350334688669734,42.42857142857143,1
715795.06,3064.69,392.05148,0.255097228198077,0.6352663940306617,42.42857142857143,1
708709.0,3685.217,389.91705,0.2456333225158364,0.6300459134204646,42.42857142857143,1
707318.94,3296.1768,389.57855,0.2382868967695275,0.6290630075702335,42.42857142857143,1
715868.8,3282.353,392.06653,0.2642146402346252,0.6338758245860403,42.42857142857143,1
712438.56,3213.045,391.24158,0.2704359695947693,0.6367665506766087,42.42857142857143,1
708692.06,3521.2979,389.6547,0.2474690168660145,0.6283179395561334,42.42857142857143,1
708200.2,3585.672,389.671,0.2253233173143463,0.6252236639198115,42.42857142857143,1
708714.8,3219.2583,390.13773,0.2414602044252616,0.6294198424194377,42.42857142857143,1
707490.3,3914.298,389.4666,0.2457127780459016,0.6294241930198149,42.42857142857143,1
708500.4,3381.3247,389.49652,0.2401290159633018,0.6286638756810755,42.42857142857143,1
707709.8,3089.9143,389.66003,0.2403929764812287,0.628364820188376,42.45945945945946,1
707653.94,3143.3843,389.57864,0.237160766040771,0.6287764550251329,42.55426855426855,1
708314.5,3762.9639,389.60052,0.2516936259312468,0.6314745741720645,42.49377949377949,1
706864.7,3688.171,388.99762,0.2414990450140282,0.6272738007884147,42.42857142857143,1
708616.1,3647.1448,389.68896,0.2201770515995083,0.6238312002910898,42.42857142857143,1
707037.1,3215.4329,389.42697,0.2395035450049447,0.6285250537760657,42.504933504933504,1
709995.9,3208.0679,390.3832,0.2439332685869804,0.6286355961496433,42.54311454311454,1
709582.8,3053.543,390.1383,0.238154168014177,0.6293547907941851,42.44830544830545,1
708268.2,3235.7642,389.51993,0.2413950449594746,0.6274293064457157,42.353496353496354,1
707973.44,3572.9155,389.56735,0.2365095655956071,0.626900941232843,42.312741312741316,1
706762.4,3435.8896,389.37198,0.2469101501428272,0.6307983091947573,42.40755040755041,1
708350.25,3329.5676,389.84094,0.2467778234127076,0.6308924442815491,42.5023595023595,1
707563.7,4655.5684,389.81152,0.2423312409170921,0.6286785077263697,42.54568854568854,1
709301.94,4320.6343,389.97693,0.2669805574340778,0.6334351571201537,42.450879450879455,1
709116.25,4279.328,390.0529,0.2693802299032186,0.6353951024528346,42.42857142857143,1
706760.94,3442.363,389.22433,0.2408611843107091,0.6267129440474627,42.40411840411841,1
707451.44,3102.668,389.19614,0.2448344127732724,0.6279323624705088,42.309309309309306,1
709604.2,3224.8044,390.134,0.2291316792601976,0.6246512216315886,42.356928356928364,1
707693.9,3294.6965,389.5163,0.2257463166125402,0.6266631032434924,42.42857142857143,1
707732.94,3560.9436,389.99966,0.2431707284054876,0.631689482030189,42.42857142857143,1
706684.3,3158.213,389.107,0.2323029536281149,0.6280344937116329,42.358644358644355,1
706924.25,3185.5652,389.58206,0.2470921729133945,0.6295081199435951,42.26383526383526,1
706645.1,3403.4727,389.0055,0.2312975682014384,0.6263956449090865,42.16902616902617,1
707990.3,3247.9844,389.59134,0.2500661892822551,0.6313163009133842,42.21149721149721,1
707388.75,3167.7305,389.77075,0.2392328023278676,0.6316789302834431,42.265122265122265,1
707523.06,4077.733,389.21027,0.2357077160830862,0.6255120822820774,42.17031317031317,1
706675.6,3137.2544,389.2447,0.2437706297991853,0.6274090512022393,42.142857142857146,1
705526.75,3340.6804,388.52573,0.2456046699844396,0.6279192080264202,42.18146718146719,1
706458.25,4309.142,389.30875,0.2509439955892629,0.6312084769052702,42.37108537108537,1
706619.94,3087.0894,389.16827,0.2332077594921386,0.6272079342094184,42.42857142857143,1
706293.8,3166.5793,389.12555,0.2304064424240408,0.6262642208614663,42.42857142857143,1
707277.3,3120.2021,389.2447,0.2201649873857896,0.6234407950966226,42.42857142857143,1
710693.06,3459.806,390.5875,0.2569702811435488,0.6346969588520899,42.2990132990133,1
706317.6,3500.0417,389.00815,0.2477054820399646,0.6297752669505353,42.142857142857146,1
707229.4,3440.5227,389.54727,0.2436120027012749,0.6277612220137884,42.142857142857146,1
706853.1,3413.6516,389.3607,0.2636545156266323,0.6357747635714096,42.142857142857146,1
707886.8,3574.213,389.20523,0.2223082825253852,0.6233438253372466,42.158301158301164,1
707043.25,3374.1958,389.3528,0.2473768530242837,0.6296262712072428,42.25311025311025,1
709123.25,3323.5764,390.14258,0.2452844381931553,0.6304123508374746,42.34791934791935,1
705290.06,3149.9236,389.16837,0.2329115681578888,0.6275171180024072,42.414414414414416,1
707805.3,3085.8875,389.91754,0.250285565458114,0.6339774016992323,42.319605319605316,1
707851.56,3308.0872,389.78748,0.2478713394281304,0.6303579915783402,42.285714285714285,1
707573.06,3233.5664,389.5786,0.2531900449416557,0.6327804429500498,42.272844272844274,1
707004.1,3553.5251,389.1054,0.2384545749349285,0.6270131771058718,42.17803517803518,1
706987.8,3194.6987,389.71716,0.2452356476760542,0.630017322578823,42.142857142857146,1
707752.9,4060.1497,389.69635,0.2382932732882352,0.6265469443557692,42.15444015444016,1
706787.8,3336.997,389.03763,0.2590046983825766,0.6328088512518958,42.24924924924925,1
705581.44,3352.1648,388.8344,0.2234441739509849,0.6251653121072793,42.285714285714285,1
708886.5,3190.6265,389.59918,0.2339922819629696,0.6279836275115291,42.285714285714285,1
709525.06,3427.5078,389.93994,0.2369900896922083,0.6271515852246571,42.285714285714285,1
708531.56,3161.4722,389.98178,0.2391230219892253,0.627594235420321,42.285714285714285,1
708021.5,3094.205,389.48242,0.2409019296321406,0.6275928834085814,42.285714285714285,1
709328.4,3233.6252,390.6337,0.2651604770013902,0.6358124599777211,42.285714285714285,1
707093.2,3099.4712,389.8706,0.2435859794526238,0.6313363627570787,42.285714285714285,1
709080.0,3263.1067,389.7307,0.2438287814251789,0.6318772699960196,42.285714285714285,1
707292.06,3126.8484,389.82596,0.2497562051428326,0.6338272017451523,42.285714285714285,1
706703.44,3288.3674,389.04654,0.2357158593583794,0.6281209013240694,42.17674817674817,1
706374.6,3329.817,388.94257,0.2455297975056387,0.6310325830935112,42.006435006435005,1
708185.6,3335.5708,389.62103,0.2523753227509631,0.6300130245455301,42.101244101244106,1
